sample_date,site_id,lab_owner,analysis,enterococci_cfu_per_100ml,enterococci_cfu_per_100ml_numeric,sample_number
2008-10-15,CN12A,MICRO,ENTERO,2,2,393050
2008-10-29,CN12A,MICRO,ENTERO,23,23,406930
2008-11-12,CN12A,MICRO,ENTERO,250,250,410320
2008-11-26,CN12A,MICRO,ENTERO,1,1,414393
2008-12-10,CN12A,MICRO,ENTERO,7,7,418971
2008-12-22,CN12A,MICRO,ENTERO,7,7,420500
2009-01-07,CN12A,MICRO,ENTERO,<1,0.3333333333333333,421596
2009-01-21,CN12A,MICRO,ENTERO,17,17,423948
2009-02-04,CN12A,MICRO,ENTERO,1,1,426540
2009-02-18,CN12A,MICRO,ENTERO,17,17,429106
2009-03-04,CN12A,MICRO,ENTERO,7,7,431701
2009-03-18,CN12A,MICRO,ENTERO,50,50,434322
2009-04-01,CN12A,MICRO,ENTERO,41,41,436790
2009-04-15,CN12A,MICRO,ENTERO,7,7,439915
2009-04-29,CN12A,MICRO,ENTERO,26,26,441754
2009-05-13,CN12A,MICRO,ENTERO,48,48,444023
2009-05-27,CN12A,MICRO,ENTERO,100,100,446621
2009-06-10,CN12A,MICRO,ENTERO,6,6,449116
2009-06-24,CN12A,MICRO,ENTERO,100,100,451264
2009-07-08,CN12A,MICRO,ENTERO,6,6,453442
2009-07-22,CN12A,MICRO,ENTERO,6,6,456214
2009-08-05,CN12A,MICRO,ENTERO,7,7,458280
2009-08-19,CN12A,MICRO,ENTERO,<1,0.3333333333333333,460461
2009-09-02,CN12A,MICRO,ENTERO,16,16,462873
2009-09-16,CN12A,MICRO,ENTERO,2200,2200,465222
2009-09-30,CN12A,MICRO,ENTERO,3,3,467360
2009-10-14,CN12A,MICRO,ENTERO,54,54,476583
2009-10-28,CN12A,MICRO,ENTERO,13,13,490644
2009-11-11,CN12A,MICRO,ENTERO,18,18,493044
2009-11-25,CN12A,MICRO,ENTERO,51,51,495487
2009-12-09,CN12A,MICRO,ENTERO,19,19,497970
2009-12-22,CN12A,MICRO,ENTERO,2,2,499408
2010-01-06,CN12A,MICRO,ENTERO,8,8,500692
2010-01-20,CN12A,MICRO,ENTERO,3,3,502883
2010-02-03,CN12A,MICRO,ENTERO,2,2,505391
2010-02-17,CN12A,MICRO,ENTERO,1,1,507968
2010-03-03,CN12A,MICRO,ENTERO,1,1,510572
2010-03-17,CN12A,MICRO,ENTERO,200,200,512762
2010-03-30,CN12A,MICRO,ENTERO,14,14,514436
2010-04-14,CN12A,MICRO,ENTERO,13,13,516360
2010-04-28,CN12A,MICRO,ENTERO,82,82,518186
2010-05-12,CN12A,MICRO,ENTERO,43,43,520151
2010-05-26,CN12A,MICRO,ENTERO,5,5,522277
2010-06-09,CN12A,MICRO,ENTERO,12,12,524110
2010-06-23,CN12A,MICRO,ENTERO,8,8,526076
2010-07-07,CN12A,MICRO,ENTERO,12,12,528000
2010-07-21,CN12A,MICRO,ENTERO,16,16,529993
2010-08-04,CN12A,MICRO,ENTERO,3,3,531967
2010-08-18,CN12A,MICRO,ENTERO,150,150,533744
2010-09-01,CN12A,MICRO,ENTERO,42,42,535675
2010-09-15,CN12A,MICRO,ENTERO,51,51,551266
2010-09-29,CN12A,MICRO,ENTERO,<1,0.3333333333333333,553235
2010-10-13,CN12A,MICRO,ENTERO,3,3,555694
2010-10-27,CN12A,MICRO,ENTERO,<1,0.3333333333333333,558199
2010-11-10,CN12A,MICRO,ENTERO,14,14,560402
2010-11-24,CN12A,MICRO,ENTERO,1050,1050,562654
2010-12-08,CN12A,MICRO,ENTERO,<1,0.3333333333333333,565265
2010-12-22,CN12A,MICRO,ENTERO,250,250,576191
2011-01-05,CN12A,MICRO,ENTERO,14,14,577562
2011-01-19,CN12A,MICRO,ENTERO,15,15,579626
2011-02-02,CN12A,MICRO,ENTERO,13,13,582269
2011-02-16,CN12A,MICRO,ENTERO,3,3,584834
2011-03-02,CN12A,MICRO,ENTERO,1,1,591782
2011-03-16,CN12A,MICRO,ENTERO,1,1,594211
2011-03-30,CN12A,MICRO,ENTERO,<1,0.3333333333333333,596444
2011-04-13,CN12A,MICRO,ENTERO,<1,0.3333333333333333,598967
2011-04-28,CN12A,MICRO,ENTERO,8,8,602280
2011-05-11,CN12A,MICRO,ENTERO,200,200,604381
2011-05-25,CN12A,MICRO,ENTERO,14,14,606748
2011-06-08,CN12A,MICRO,ENTERO,41,41,609214
2011-06-22,CN12A,MICRO,ENTERO,4,4,611426
2011-07-06,CN12A,MICRO,ENTERO,4,4,614116
2011-07-20,CN12A,MICRO,ENTERO,2,2,616946
2011-08-03,CN12A,MICRO,ENTERO,<1,0.3333333333333333,619873
2011-08-17,CN12A,MICRO,ENTERO,24,24,622278
2011-08-31,CN12A,MICRO,ENTERO,<1,0.3333333333333333,625101
2011-09-14,CN12A,MICRO,ENTERO,<1,0.3333333333333333,627704
2011-09-28,CN12A,MICRO,ENTERO,<1,0.3333333333333333,630653
2011-10-12,CN12A,MICRO,ENTERO,48,48,633768
2011-10-26,CN12A,MICRO,ENTERO,<1,0.3333333333333333,636795
2011-11-09,CN12A,MICRO,ENTERO,7,7,639513
2011-11-23,CN12A,MICRO,ENTERO,10,10,642606
2011-12-07,CN12A,MICRO,ENTERO,<1,0.3333333333333333,645669
2011-12-21,CN12A,MICRO,ENTERO,38,38,648193
2012-01-04,CN12A,MICRO,ENTERO,1,1,649517
2012-01-18,CN12A,MICRO,ENTERO,11,11,651480
2012-02-01,CN12A,MICRO,ENTERO,<1,0.3333333333333333,654766
2012-02-15,CN12A,MICRO,ENTERO,6,6,657705
2012-02-29,CN12A,MICRO,ENTERO,21,21,660918
2012-03-14,CN12A,MICRO,ENTERO,4,4,663921
2012-03-28,CN12A,MICRO,ENTERO,900,900,666530
2012-04-11,CN12A,MICRO,ENTERO,64,64,668508
2012-04-25,CN12A,MICRO,ENTERO,4,4,670881
2012-05-09,CN12A,MICRO,ENTERO,7,7,673307
2012-05-23,CN12A,MICRO,ENTERO,10,10,676030
2012-06-06,CN12A,MICRO,ENTERO,13,13,678784
2012-06-20,CN12A,MICRO,ENTERO,3,3,681312
2012-07-04,CN12A,MICRO,ENTERO,42,42,683977
2012-07-18,CN12A,MICRO,ENTERO,500,500,686496
2012-08-01,CN12A,MICRO,ENTERO,<1,0.3333333333333333,689178
2012-08-15,CN12A,MICRO,ENTERO,10,10,691471
2012-08-29,CN12A,MICRO,ENTERO,5,5,694062
2012-09-12,CN12A,MICRO,ENTERO,1,1,696702
2012-09-26,CN12A,MICRO,ENTERO,6,6,699014
2012-10-10,CN12A,MICRO,ENTERO,30,30,701558
2012-10-24,CN12A,MICRO,ENTERO,<1,0.3333333333333333,704270
2012-11-07,CN12A,MICRO,ENTERO,3,3,707057
2012-11-21,CN12A,MICRO,ENTERO,6,6,709798
2012-12-05,CN12A,MICRO,ENTERO,150,150,712354
2012-12-19,CN12A,MICRO,ENTERO,1,1,714754
2013-01-02,CN12A,MICRO,ENTERO,11,11,715463
2013-01-16,CN12A,MICRO,ENTERO,1,1,717796
2013-01-30,CN12A,MICRO,ENTERO,1,1,720369
2013-02-13,CN12A,MICRO,ENTERO,86,86,722981
2013-02-27,CN12A,MICRO,ENTERO,13,13,725594
2013-03-13,CN12A,MICRO,ENTERO,1,1,728192
2013-03-27,CN12A,MICRO,ENTERO,10,10,729825
2013-04-10,CN12A,MICRO,ENTERO,15,15,732201
2013-04-24,CN12A,MICRO,ENTERO,22,22,734614
2013-05-08,CN12A,MICRO,ENTERO,88,88,736746
2013-05-22,CN12A,MICRO,ENTERO,550,550,739288
2013-06-05,CN12A,MICRO,ENTERO,<1,0.3333333333333333,741713
2013-06-19,CN12A,MICRO,ENTERO,37,37,744029
2013-07-03,CN12A,MICRO,ENTERO,5,5,746687
2013-07-17,CN12A,MICRO,ENTERO,14,14,749115
2013-07-31,CN12A,MICRO,ENTERO,<1,0.3333333333333333,751587
2013-08-14,CN12A,MICRO,ENTERO,250,250,753780
2013-08-28,CN12A,MICRO,ENTERO,47,47,756278
2013-09-11,CN12A,MICRO,ENTERO,<1,0.3333333333333333,758635
2013-09-25,CN12A,MICRO,ENTERO,5,5,760778
2013-10-09,CN12A,MICRO,ENTERO,<1,0.3333333333333333,763532
2013-10-23,CN12A,MICRO,ENTERO,1,1,766043
2013-11-06,CN12A,MICRO,ENTERO,21,21,768539
2013-11-20,CN12A,MICRO,ENTERO,37,37,771247
2013-12-18,CN12A,MICRO,ENTERO,5,5,776268
2014-01-02,CN12A,MICRO,ENTERO,15,15,777865
2014-01-06,CN12A,MICRO,ENTERO,<10,3.3333333333333335,778290
2014-01-15,CN12A,MICRO,ENTERO,46,46,779840
2014-01-29,CN12A,MICRO,ENTERO,37,37,782316
2014-02-12,CN12A,MICRO,ENTERO,2,2,784948
2014-02-26,CN12A,MICRO,ENTERO,150,150,789995
2014-03-12,CN12A,MICRO,ENTERO,16,16,792720
2014-03-26,CN12A,MICRO,ENTERO,70,70,795326
2014-04-09,CN12A,MICRO,ENTERO,11,11,797976
2014-04-23,CN12A,MICRO,ENTERO,72,72,800182
2014-05-08,CN12A,MICRO,ENTERO,14,14,802265
2014-05-21,CN12A,MICRO,ENTERO,14,14,804568
2014-06-04,CN12A,MICRO,ENTERO,200,200,807219
2014-06-18,CN12A,MICRO,ENTERO,81,81,810396
2014-07-02,CN12A,MICRO,ENTERO,3,3,813065
2014-07-16,CN12A,MICRO,ENTERO,1,1,815463
2014-07-30,CN12A,MICRO,ENTERO,700,700,818084
2014-08-13,CN12A,MICRO,ENTERO,76,76,820516
2014-08-27,CN12A,MICRO,ENTERO,38,38,823051
2014-09-10,CN12A,MICRO,ENTERO,3,3,825380
2014-09-25,CN12A,MICRO,ENTERO,14,14,827696
2014-10-08,CN12A,MICRO,ENTERO,5,5,829861
2014-10-22,CN12A,MICRO,ENTERO,29,29,832607
2014-11-05,CN12A,MICRO,ENTERO,8,8,835118
2014-11-19,CN12A,MICRO,ENTERO,64,64,837594
2014-12-03,CN12A,MICRO,ENTERO,35,35,840205
2014-12-17,CN12A,MICRO,ENTERO,7,7,842382
2014-12-30,CN12A,MICRO,ENTERO,33,33,843944
2015-01-14,CN12A,MICRO,ENTERO,14,14,846252
2015-01-28,CN12A,MICRO,ENTERO,5,5,848937
2015-02-11,CN12A,MICRO,ENTERO,9,9,851547
2015-02-25,CN12A,MICRO,ENTERO,3,3,854298
2015-03-11,CN12A,MICRO,ENTERO,8,8,857086
2015-03-25,CN12A,MICRO,ENTERO,<1,0.3333333333333333,860110
2015-04-08,CN12A,MICRO,ENTERO,1,1,862198
2015-04-22,CN12A,MICRO,ENTERO,<1,0.3333333333333333,865028
2015-05-06,CN12A,MICRO,ENTERO,33,33,867111
2015-05-20,CN12A,MICRO,ENTERO,14,14,868974
2015-06-03,CN12A,MICRO,ENTERO,550,550,873953
2015-06-17,CN12A,MICRO,ENTERO,23,23,876179
2015-07-01,CN12A,MICRO,ENTERO,18,18,878987
2015-07-15,CN12A,MICRO,ENTERO,8,8,881088
2015-07-29,CN12A,MICRO,ENTERO,63,63,883597
2015-08-12,CN12A,MICRO,ENTERO,9,9,886063
2015-08-26,CN12A,MICRO,ENTERO,20,20,888294
2015-09-09,CN12A,MICRO,ENTERO,25,25,890612
2015-09-23,CN12A,MICRO,ENTERO,36,36,893182
2015-10-07,CN12A,MICRO,ENTERO,10,10,895250
2015-10-21,CN12A,MICRO,ENTERO,56,56,898046
2015-11-04,CN12A,MICRO,ENTERO,10,10,900759
2015-11-18,CN12A,MICRO,ENTERO,550,550,903561
2015-12-02,CN12A,MICRO,ENTERO,250,250,906307
2015-12-15,CN12A,MICRO,ENTERO,6,6,908595
2015-12-30,CN12A,MICRO,ENTERO,10,10,911454
2016-01-06,CN12A,MICRO,ENTERO,66,66,912516
2016-01-27,CN12A,MICRO,ENTERO,7,7,916572
2016-02-10,CN12A,MICRO,ENTERO,750,750,919268
2016-02-24,CN12A,MICRO,ENTERO,2,2,921936
2016-03-09,CN12A,MICRO,ENTERO,5,5,924679
2016-03-22,CN12A,MICRO,ENTERO,1,1,926796
2016-04-06,CN12A,MICRO,ENTERO,11,11,929580
2016-04-20,CN12A,MICRO,ENTERO,24,24,932125
2016-05-04,CN12A,MICRO,ENTERO,9,9,934245
2016-05-18,CN12A,MICRO,ENTERO,38,38,936999
2016-06-01,CN12A,MICRO,ENTERO,59,59,939660
2016-06-15,CN12A,MICRO,ENTERO,72,72,942266
2016-06-29,CN12A,MICRO,ENTERO,3,3,944613
2016-07-13,CN12A,MICRO,ENTERO,30,30,947200
2016-07-27,CN12A,MICRO,ENTERO,400,400,949712
2016-08-10,CN12A,MICRO,ENTERO,<50,16.666666666666668,951517
2016-08-24,CN12A,MICRO,ENTERO,1,1,954625
2016-09-07,CN12A,MICRO,ENTERO,30,30,957043
2016-09-21,CN12A,MICRO,ENTERO,3,3,959300
2016-10-05,CN12A,MICRO,ENTERO,17,17,961832
2016-10-19,CN12A,MICRO,ENTERO,11,11,964560
2016-11-02,CN12A,MICRO,ENTERO,13,13,967287
2016-11-16,CN12A,MICRO,ENTERO,7,7,969838
2016-11-30,CN12A,MICRO,ENTERO,<1,0.3333333333333333,972496
2016-12-14,CN12A,MICRO,ENTERO,17,17,975313
2016-12-29,CN12A,MICRO,ENTERO,5,5,976935
2017-01-11,CN12A,MICRO,ENTERO,5,5,979344
2017-01-25,CN12A,MICRO,ENTERO,26,26,981847
2017-02-08,CN12A,MICRO,ENTERO,2,2,984387
2017-02-22,CN12A,MICRO,ENTERO,12,12,987146
2017-03-08,CN12A,MICRO,ENTERO,2,2,989992
2017-03-22,CN12A,MICRO,ENTERO,27,27,991775
2017-04-05,CN12A,MICRO,ENTERO,4,4,994963
2017-04-19,CN12A,MICRO,ENTERO,3,3,996736
2017-05-03,CN12A,MICRO,ENTERO,6,6,999079
2017-05-17,CN12A,MICRO,ENTERO,4,4,1001915
2017-05-31,CN12A,MICRO,ENTERO,20,20,1004488
2017-06-14,CN12A,MICRO,ENTERO,9,9,1006853
2017-06-28,CN12A,MICRO,ENTERO,56,56,1009426
2017-07-12,CN12A,MICRO,ENTERO,28,28,1012026
2017-07-26,CN12A,MICRO,ENTERO,28,28,1014586
2017-08-10,CN12A,MICRO,ENTERO,37,37,1017019
2017-08-23,CN12A,MICRO,ENTERO,41,41,1019436
2017-09-06,CN12A,MICRO,ENTERO,8,8,1022393
2017-09-20,CN12A,MICRO,ENTERO,6,6,1025285
2017-10-04,CN12A,MICRO,ENTERO,72,72,1027791
2017-10-18,CN12A,MICRO,ENTERO,99,99,1030218
2017-11-01,CN12A,MICRO,ENTERO,81,81,1032736
2017-11-15,CN12A,MICRO,ENTERO,75,75,1035319
2017-11-29,CN12A,MICRO,ENTERO,106,106,1037945
2017-12-13,CN12A,MICRO,ENTERO,50,50,1040397
2017-12-28,CN12A,MICRO,ENTERO,14,14,1042497
2018-01-10,CN12A,MICRO,ENTERO,31,31,1045055
2018-01-24,CN12A,MICRO,ENTERO,18,18,1048265
2018-02-07,CN12A,MICRO,ENTERO,3,3,1050780
2018-02-21,CN12A,MICRO,ENTERO,250,250,1053555
2018-03-07,CN12A,MICRO,ENTERO,600,600,1056347
2018-03-22,CN12A,MICRO,ENTERO,5,5,1059074
2018-04-04,CN12A,MICRO,ENTERO,12,12,1060946
2018-04-18,CN12A,MICRO,ENTERO,32,32,1063800
2018-05-02,CN12A,MICRO,ENTERO,33,33,1065719
2018-05-16,CN12A,MICRO,ENTERO,24,24,1068675
2018-05-30,CN12A,MICRO,ENTERO,32,32,1071229
2018-06-13,CN12A,MICRO,ENTERO,7,7,1074086
2018-06-27,CN12A,MICRO,ENTERO,13,13,1076741
2018-07-11,CN12A,MICRO,ENTERO,1,1,1079474
2018-07-25,CN12A,MICRO,ENTERO,4,4,1082198
2018-08-08,CN12A,MICRO,ENTERO,21,21,1084755
2018-08-22,CN12A,MICRO,ENTERO,9,9,1087264
2018-09-05,CN12A,MICRO,ENTERO,24,24,1089833
2018-09-19,CN12A,MICRO,ENTERO,21,21,1092292
2018-10-03,CN12A,MICRO,ENTERO,18,18,1095003
2018-10-17,CN12A,MICRO,ENTERO,45,45,1097634
2018-10-31,CN12A,MICRO,ENTERO,5,5,1100296
2018-11-14,CN12A,MICRO,ENTERO,2,2,1102806
2018-11-28,CN12A,MICRO,ENTERO,<1,0.3333333333333333,1105668
2018-12-12,CN12A,MICRO,ENTERO,9,9,1107961
2018-12-17,CN12A,MICRO,ENTERO,5,5,1108903
2019-01-09,CN12A,MICRO,ENTERO,2,2,1112119
2019-01-23,CN12A,MICRO,ENTERO,9,9,1114785
2019-02-06,CN12A,MICRO,ENTERO,6,6,1117595
2019-02-20,CN12A,MICRO,ENTERO,1,1,1120121
2019-03-06,CN12A,MICRO,ENTERO,4,4,1122881
2019-03-20,CN12A,MICRO,ENTERO,3,3,1125505
2019-04-03,CN12A,MICRO,ENTERO,2,2,1128107
2019-04-16,CN12A,MICRO,ENTERO,1,1,1130494
2019-05-02,CN12A,MICRO,ENTERO,8,8,1133293
2019-05-15,CN12A,MICRO,ENTERO,11,11,1135193
2019-05-29,CN12A,MICRO,ENTERO,15,15,1137620
2019-06-12,CN12A,MICRO,ENTERO,33,33,1140259
2019-06-26,CN12A,MICRO,ENTERO,7,7,1142836
2019-07-10,CN12A,MICRO,ENTERO,9,9,1145446
2019-07-24,CN12A,MICRO,ENTERO,400,400,1148093
2019-08-06,CN12A,MICRO,ENTERO,23,23,1150270
2019-08-21,CN12A,MICRO,ENTERO,41,41,1152885
2019-09-04,CN12A,MICRO,ENTERO,3,3,1155540
2019-09-18,CN12A,MICRO,ENTERO,1,1,1158081
2019-10-02,CN12A,MICRO,ENTERO,2,2,1160587
2019-10-16,CN12A,MICRO,ENTERO,<1,0.3333333333333333,1163335
2019-10-30,CN12A,MICRO,ENTERO,4,4,1165897
2019-11-13,CN12A,MICRO,ENTERO,25,25,1168632
2019-11-27,CN12A,MICRO,ENTERO,<1,0.3333333333333333,1171238
2019-12-11,CN12A,MICRO,ENTERO,27,27,1173853
2019-12-22,CN12A,MICRO,ENTERO,13,13,1175903
2020-01-08,CN12A,MICRO,ENTERO,61,61,1178301
2020-01-22,CN12A,MICRO,ENTERO,250,250,1181074
2020-02-05,CN12A,MICRO,ENTERO,42,42,1183655
2020-02-19,CN12A,MICRO,ENTERO,200,200,1186407
2020-03-04,CN12A,MICRO,ENTERO,9,9,1189000
2020-03-18,CN12A,MICRO,ENTERO,58,58,1191788
2020-05-27,CN12A,MICRO,ENTERO,72,72,1201477
2020-06-10,CN12A,MICRO,ENTERO,650,650,1203289
2020-06-25,CN12A,MICRO,ENTERO,30,30,1205567
2020-07-08,CN12A,MICRO,ENTERO,4,4,1207520
2020-07-22,CN12A,MICRO,ENTERO,3,3,1209596
2020-08-05,CN12A,MICRO,ENTERO,6,6,1212107
2020-08-19,CN12A,MICRO,ENTERO,4,4,1214114
2020-09-02,CN12A,MICRO,ENTERO,5,5,1216461
2020-09-16,CN12A,MICRO,ENTERO,4,4,1219015
2020-09-30,CN12A,MICRO,ENTERO,1000,1000,1221259
2020-10-14,CN12A,MICRO,ENTERO,86,86,1223531
2020-10-28,CN12A,MICRO,ENTERO,2,2,1226219
2020-11-11,CN12A,MICRO,ENTERO,22,22,1228713
2020-11-25,CN12A,MICRO,ENTERO,1,1,1231491
2020-12-09,CN12A,MICRO,ENTERO,7,7,1234261
2020-12-23,CN12A,MICRO,ENTERO,<1,0.3333333333333333,1236999
2021-01-06,CN12A,MICRO,ENTERO,75,75,1238797
2021-01-20,CN12A,MICRO,ENTERO,>100,300,1241488
2021-02-03,CN12A,MICRO,ENTERO,18,18,1243854
2021-02-17,CN12A,MICRO,ENTERO,10,10,1246380
2021-03-03,CN12A,MICRO,ENTERO,6,6,1248971
2021-03-17,CN12A,MICRO,ENTERO,13,13,1251548
2021-03-31,CN12A,MICRO,ENTERO,45,45,1254166
2021-04-14,CN12A,MICRO,ENTERO,18,18,1256513
2021-05-05,CN12A,MICRO,ENTERO,200,200,1260342
2021-05-12,CN12A,MICRO,ENTERO,11,11,1261669
2021-05-26,CN12A,MICRO,ENTERO,30,30,1264282
2021-06-09,CN12A,MICRO,ENTERO,17,17,1266877
2021-06-23,CN12A,MICRO,ENTERO,100,100,1269520
2021-07-07,CN12A,MICRO,ENTERO,9,9,1272216
2021-07-21,CN12A,MICRO,ENTERO,91,91,1274769
2021-08-04,CN12A,MICRO,ENTERO,36,36,1277331
2021-08-18,CN12A,MICRO,ENTERO,>100,300,1279838
2021-09-01,CN12A,MICRO,ENTERO,1,1,1282572
2021-09-15,CN12A,MICRO,ENTERO,<1,0.3333333333333333,1285149
2021-09-29,CN12A,MICRO,ENTERO,12,12,1287718
2021-10-13,CN12A,MICRO,ENTERO,3,3,1290143
2021-10-27,CN12A,MICRO,ENTERO,3,3,1292949
2021-11-10,CN12A,MICRO,ENTERO,1,1,1295627
2021-11-24,CN12A,MICRO,ENTERO,<10,3.3333333333333335,1298292
2021-12-08,CN12A,MICRO,ENTERO,40,40,1301024
2021-12-22,CN12A,MICRO,ENTERO,40,40,1303770
2022-01-05,CN12A,MICRO,ENTERO,10,10,1307103
2022-01-19,CN12A,MICRO,ENTERO,60,60,1310083
2022-02-02,CN12A,MICRO,ENTERO,200,200,1313104
2022-02-16,CN12A,MICRO,ENTERO,<10,3.3333333333333335,1315875
2022-12-07,CN12A,MICRO,ENTERO,479,479,1375390
2023-01-18,CN12A,MICRO,ENTERO,276,276,1383710
2023-02-15,CN12A,MICRO,ENTERO,>2419,7257,1389639
2024-08-14,CN12A,MICRO,ENTERO,530,530,1500379
2024-08-28,CN12A,MICRO,ENTERO,121,121,1503273
2024-09-11,CN12A,MICRO,ENTERO,<10,3.3333333333333335,1506121
2024-09-25,CN12A,MICRO,ENTERO,74,74,1508698
2024-10-09,CN12A,MICRO,ENTERO,20,20,1511538
2024-10-23,CN12A,MICRO,ENTERO_E,10,10,1514151
2024-11-06,CN12A,MICRO,ENTERO_E,<10,3.3333333333333335,1517128
2007-07-25,CN12B,MICRO,ENTERO,31,31,120224
2007-08-08,CN12B,MICRO,ENTERO,13,13,181975
2007-08-22,CN12B,MICRO,ENTERO,15,15,182024
2005-08-24,CN12B,MICRO,ENTERO,18,18,201521
2005-09-07,CN12B,MICRO,ENTERO,42,42,201523
2005-09-21,CN12B,MICRO,ENTERO,51,51,201525
2005-10-05,CN12B,MICRO,ENTERO,250,250,201528
2005-10-19,CN12B,MICRO,ENTERO,10,10,201530
2005-11-02,CN12B,MICRO,ENTERO,13,13,201532
2005-11-16,CN12B,MICRO,ENTERO,600,600,201535
2005-11-30,CN12B,MICRO,ENTERO,3,3,201538
2005-12-14,CN12B,MICRO,ENTERO,100,100,201542
2005-12-28,CN12B,MICRO,ENTERO,30,30,201545
2006-01-11,CN12B,MICRO,ENTERO,14,14,201549
2006-01-25,CN12B,MICRO,ENTERO,150,150,201551
2006-02-22,CN12B,MICRO,ENTERO,4,4,201554
2006-03-08,CN12B,MICRO,ENTERO,150,150,201558
2006-03-22,CN12B,MICRO,ENTERO,18,18,201561
2006-04-05,CN12B,MICRO,ENTERO,33,33,201565
2006-04-19,CN12B,MICRO,ENTERO,<1,0.3333333333333333,201568
2006-05-03,CN12B,MICRO,ENTERO,500,500,201571
2006-05-17,CN12B,MICRO,ENTERO,100,100,201574
2006-05-31,CN12B,MICRO,ENTERO,3,3,201578
2006-06-14,CN12B,MICRO,ENTERO,56,56,201581
2006-06-28,CN12B,MICRO,ENTERO,1350,1350,201584
2006-07-12,CN12B,MICRO,ENTERO,800,800,201587
2006-07-26,CN12B,MICRO,ENTERO,2,2,201590
2006-08-23,CN12B,MICRO,ENTERO,66,66,201593
2006-09-06,CN12B,MICRO,ENTERO,12,12,201596
2006-09-20,CN12B,MICRO,ENTERO,20,20,201599
2006-10-04,CN12B,MICRO,ENTERO,20,20,201602
2006-10-18,CN12B,MICRO,ENTERO,<1,0.3333333333333333,201606
2006-11-01,CN12B,MICRO,ENTERO,3,3,201609
2006-11-15,CN12B,MICRO,ENTERO,50,50,201612
2006-11-29,CN12B,MICRO,ENTERO,36,36,201615
2006-12-13,CN12B,MICRO,ENTERO,2400,2400,201618
2006-12-27,CN12B,MICRO,ENTERO,200,200,201621
2007-01-10,CN12B,MICRO,ENTERO,3850,3850,201624
2007-01-24,CN12B,MICRO,ENTERO,1,1,201627
2007-02-07,CN12B,MICRO,ENTERO,5,5,201631
2007-02-21,CN12B,MICRO,ENTERO,16,16,201634
2007-03-07,CN12B,MICRO,ENTERO,30,30,201637
2007-04-04,CN12B,MICRO,ENTERO,<1,0.3333333333333333,201640
2007-04-18,CN12B,MICRO,ENTERO,<1,0.3333333333333333,201643
2007-05-02,CN12B,MICRO,ENTERO,8,8,201646
2007-05-16,CN12B,MICRO,ENTERO,150,150,201649
2007-05-30,CN12B,MICRO,ENTERO,6,6,201652
2007-09-05,CN12B,MICRO,ENTERO,6,6,230505
2007-09-19,CN12B,MICRO,ENTERO,6,6,230551
2007-10-03,CN12B,MICRO,ENTERO,40,40,235416
2007-10-17,CN12B,MICRO,ENTERO,3,3,242112
2007-10-31,CN12B,MICRO,ENTERO,<1,0.3333333333333333,242173
2007-11-14,CN12B,MICRO,ENTERO,86,86,288324
2007-11-28,CN12B,MICRO,ENTERO,7,7,290356
2007-12-12,CN12B,MICRO,ENTERO,23,23,295522
2008-01-09,CN12B,MICRO,ENTERO,11,11,297785
2008-01-23,CN12B,MICRO,ENTERO,75,75,299813
2008-02-06,CN12B,MICRO,ENTERO,10,10,305191
2008-02-20,CN12B,MICRO,ENTERO,1,1,307467
2008-03-05,CN12B,MICRO,ENTERO,51,51,315631
2008-03-19,CN12B,MICRO,ENTERO,300,300,318161
2008-04-02,CN12B,MICRO,ENTERO,3,3,322123
2008-04-16,CN12B,MICRO,ENTERO,2,2,325679
2008-04-30,CN12B,MICRO,ENTERO,22,22,327622
2008-05-14,CN12B,MICRO,ENTERO,40,40,329738
2008-05-28,CN12B,MICRO,ENTERO,100,100,332147
2008-06-11,CN12B,MICRO,ENTERO,63,63,334580
2008-06-25,CN12B,MICRO,ENTERO,<1,0.3333333333333333,337735
2008-07-09,CN12B,MICRO,ENTERO,48,48,340156
2008-07-23,CN12B,MICRO,ENTERO,1,1,342625
2008-08-06,CN12B,MICRO,ENTERO,57,57,344944
2008-08-20,CN12B,MICRO,ENTERO,12,12,349704
2008-09-03,CN12B,MICRO,ENTERO,7,7,374422
2008-09-17,CN12B,MICRO,ENTERO,<1,0.3333333333333333,376776
2008-10-01,CN12B,MICRO,ENTERO,3,3,383682
2008-10-15,CN12B,MICRO,ENTERO,5,5,393053
2008-10-29,CN12B,MICRO,ENTERO,6,6,406929
2008-11-12,CN12B,MICRO,ENTERO,500,500,410318
2008-11-26,CN12B,MICRO,ENTERO,1,1,414392
2008-12-10,CN12B,MICRO,ENTERO,4,4,418969
2008-12-22,CN12B,MICRO,ENTERO,250,250,420503
2009-01-07,CN12B,MICRO,ENTERO,<1,0.3333333333333333,421597
2009-01-21,CN12B,MICRO,ENTERO,1250,1250,423942
2009-02-04,CN12B,MICRO,ENTERO,2,2,426537
2009-02-18,CN12B,MICRO,ENTERO,16,16,429105
2009-03-04,CN12B,MICRO,ENTERO,14,14,431700
2009-03-18,CN12B,MICRO,ENTERO,12,12,434320
2009-04-01,CN12B,MICRO,ENTERO,1,1,436788
2009-04-15,CN12B,MICRO,ENTERO,25,25,439912
2009-04-29,CN12B,MICRO,ENTERO,33,33,441762
2009-05-13,CN12B,MICRO,ENTERO,59,59,444024
2009-05-27,CN12B,MICRO,ENTERO,100,100,446620
2009-06-10,CN12B,MICRO,ENTERO,11,11,449114
